StateCode;State;Year;Race;Population
IN;Indiana;1993;Other;
IN;Indiana;1994;Other;
IN;Indiana;1995;Other;
IN;Indiana;1996;Other;
IN;Indiana;1997;Other;
IN;Indiana;1998;Other;
IN;Indiana;1999;Other;
IN;Indiana;2000;Other;56811
IN;Indiana;2001;Other;61158
IN;Indiana;2002;Other;65719
IN;Indiana;2003;Other;70369
IN;Indiana;2004;Other;75240
IN;Indiana;2005;Other;80397
IN;Indiana;2006;Other;86055
IN;Indiana;2007;Other;91838
IN;Indiana;2008;Other;97445
IN;Indiana;2009;Other;103331
IN;Indiana;2010;Other;108515
IN;Indiana;2011;Other;112580
IN;Indiana;2012;Other;116451
IN;Indiana;2013;Other;120632
IN;Indiana;2014;Other;124772
IN;Indiana;2015;Other;128665
IN;Indiana;2016;Other;133267
IN;Indiana;2017;Other;137617
IN;Indiana;2018;Other;142372
IN;Indiana;2019;Other;146872
IN;Indiana;2020;Other;153069
IN;Indiana;2021;Other;158570
IN;Indiana;2022;Other;163912
IN;Indiana;2023;Other;169094
IN;Indiana;2024;Other;174260
IA;Iowa;1990;Other;
IA;Iowa;1991;Other;
IA;Iowa;1992;Other;
IA;Iowa;1993;Other;
IA;Iowa;1994;Other;
IA;Iowa;1995;Other;
IA;Iowa;1996;Other;
IA;Iowa;1997;Other;
IA;Iowa;1998;Other;
IA;Iowa;1999;Other;
IA;Iowa;2000;Other;23373
IA;Iowa;2001;Other;25246
IA;Iowa;2002;Other;27046
IA;Iowa;2003;Other;29033
IA;Iowa;2004;Other;31154
IA;Iowa;2005;Other;33184
IA;Iowa;2006;Other;35638
IA;Iowa;2007;Other;38049
IA;Iowa;2008;Other;40634
IA;Iowa;2009;Other;42984
IA;Iowa;2010;Other;45314
IA;Iowa;2011;Other;47143
IA;Iowa;2012;Other;49073
IA;Iowa;2013;Other;51133
IA;Iowa;2014;Other;53340
IA;Iowa;2015;Other;55292
IA;Iowa;2016;Other;57032
IA;Iowa;2017;Other;59137
IA;Iowa;2018;Other;61179
IA;Iowa;2019;Other;63090
IA;Iowa;2020;Other;65221
IA;Iowa;2021;Other;67359
IA;Iowa;2022;Other;69205
IA;Iowa;2023;Other;71568
IA;Iowa;2024;Other;74869
KS;Kansas;1990;Other;
KS;Kansas;1991;Other;
KS;Kansas;1992;Other;
KS;Kansas;1993;Other;
KS;Kansas;1994;Other;
KS;Kansas;1995;Other;
KS;Kansas;1996;Other;
KS;Kansas;1997;Other;
KS;Kansas;1998;Other;
KS;Kansas;1999;Other;
KS;Kansas;2000;Other;41440
KS;Kansas;2001;Other;43919
KS;Kansas;2002;Other;46782
KS;Kansas;2003;Other;49672
KS;Kansas;2004;Other;52513
KS;Kansas;2005;Other;55412
KS;Kansas;2006;Other;58411
KS;Kansas;2007;Other;61886
KS;Kansas;2008;Other;65875
KS;Kansas;2009;Other;69940
KS;Kansas;2010;Other;73888
KS;Kansas;2011;Other;75774
KS;Kansas;2012;Other;77850
KS;Kansas;2013;Other;79579
KS;Kansas;2014;Other;81543
KS;Kansas;2015;Other;83378
KS;Kansas;2016;Other;85018
KS;Kansas;2017;Other;86873
KS;Kansas;2018;Other;88738
KS;Kansas;2019;Other;90639
KS;Kansas;2020;Other;93560
KS;Kansas;2021;Other;95258
KS;Kansas;2022;Other;96757
KS;Kansas;2023;Other;99141
KS;Kansas;2024;Other;101575
KY;Kentucky;1990;Other;
KY;Kentucky;1991;Other;
KY;Kentucky;1992;Other;
KY;Kentucky;1993;Other;
KY;Kentucky;1994;Other;
KY;Kentucky;1995;Other;
KY;Kentucky;1996;Other;
KY;Kentucky;1997;Other;
KY;Kentucky;1998;Other;
KY;Kentucky;1999;Other;
KY;Kentucky;2000;Other;34837
KY;Kentucky;2001;Other;37553
KY;Kentucky;2002;Other;40232
KY;Kentucky;2003;Other;43098
KY;Kentucky;2004;Other;46223
KY;Kentucky;2005;Other;49479
KY;Kentucky;2006;Other;52827
KY;Kentucky;2007;Other;56616
KY;Kentucky;2008;Other;60384
KY;Kentucky;2009;Other;64170
KY;Kentucky;2010;Other;67555
KY;Kentucky;2011;Other;70461
KY;Kentucky;2012;Other;72827
KY;Kentucky;2013;Other;75878
KY;Kentucky;2014;Other;78276
KY;Kentucky;2015;Other;80775
KY;Kentucky;2016;Other;83685
KY;Kentucky;2017;Other;86361
KY;Kentucky;2018;Other;89032
KY;Kentucky;2019;Other;91847
KY;Kentucky;2020;Other;95337
KY;Kentucky;2021;Other;98424
KY;Kentucky;2022;Other;102021
KY;Kentucky;2023;Other;106222
KY;Kentucky;2024;Other;110633
LA;Louisiana;1990;Other;
LA;Louisiana;1991;Other;
LA;Louisiana;1992;Other;
LA;Louisiana;1993;Other;
LA;Louisiana;1994;Other;
LA;Louisiana;1995;Other;
LA;Louisiana;1996;Other;
LA;Louisiana;1997;Other;
LA;Louisiana;1998;Other;
LA;Louisiana;1999;Other;
LA;Louisiana;2000;Other;33547
LA;Louisiana;2001;Other;36107
LA;Louisiana;2002;Other;38771
LA;Louisiana;2003;Other;41540
LA;Louisiana;2004;Other;44412
LA;Louisiana;2005;Other;47424
LA;Louisiana;2006;Other;46698
LA;Louisiana;2007;Other;50210
LA;Louisiana;2008;Other;54089
LA;Louisiana;2009;Other;57687
LA;Louisiana;2010;Other;60735
LA;Louisiana;2011;Other;63289
LA;Louisiana;2012;Other;65797
LA;Louisiana;2013;Other;67888
LA;Louisiana;2014;Other;70755
LA;Louisiana;2015;Other;73214
LA;Louisiana;2016;Other;75404
LA;Louisiana;2017;Other;77260
LA;Louisiana;2018;Other;78881
LA;Louisiana;2019;Other;80797
LA;Louisiana;2020;Other;84680
LA;Louisiana;2021;Other;86537
LA;Louisiana;2022;Other;88205
LA;Louisiana;2023;Other;90162
LA;Louisiana;2024;Other;92241
ME;Maine;1990;Other;
ME;Maine;1991;Other;
ME;Maine;1992;Other;
ME;Maine;1993;Other;
ME;Maine;1994;Other;
ME;Maine;1995;Other;
ME;Maine;1996;Other;
ME;Maine;1997;Other;
ME;Maine;1998;Other;
ME;Maine;1999;Other;
ME;Maine;2000;Other;10704
ME;Maine;2001;Other;11454
ME;Maine;2002;Other;12370
ME;Maine;2003;Other;13313
ME;Maine;2004;Other;14165
ME;Maine;2005;Other;15069
ME;Maine;2006;Other;15960
ME;Maine;2007;Other;16866
ME;Maine;2008;Other;17859
ME;Maine;2009;Other;18783
ME;Maine;2010;Other;19456
ME;Maine;2011;Other;19938
ME;Maine;2012;Other;20450
ME;Maine;2013;Other;21013
ME;Maine;2014;Other;21535
ME;Maine;2015;Other;21915
ME;Maine;2016;Other;22478
ME;Maine;2017;Other;23050
ME;Maine;2018;Other;23663
ME;Maine;2019;Other;24340
ME;Maine;2020;Other;25350
ME;Maine;2021;Other;26403
ME;Maine;2022;Other;27220
ME;Maine;2023;Other;28079
ME;Maine;2024;Other;28790
MD;Maryland;1990;Other;
MD;Maryland;1991;Other;
MD;Maryland;1992;Other;
MD;Maryland;1993;Other;
MD;Maryland;1994;Other;
MD;Maryland;1995;Other;
MD;Maryland;1996;Other;
MD;Maryland;1997;Other;
MD;Maryland;1998;Other;
MD;Maryland;1999;Other;
MD;Maryland;2000;Other;69139
MD;Maryland;2001;Other;75329
MD;Maryland;2002;Other;81524
MD;Maryland;2003;Other;88089
MD;Maryland;2004;Other;94686
MD;Maryland;2005;Other;101778
MD;Maryland;2006;Other;108848
MD;Maryland;2007;Other;115991
MD;Maryland;2008;Other;123669
MD;Maryland;2009;Other;131451
MD;Maryland;2010;Other;139074
MD;Maryland;2011;Other;144208
MD;Maryland;2012;Other;149496
MD;Maryland;2013;Other;154245
MD;Maryland;2014;Other;159533
MD;Maryland;2015;Other;164045
MD;Maryland;2016;Other;168264
MD;Maryland;2017;Other;172918
MD;Maryland;2018;Other;176734
MD;Maryland;2019;Other;180910
MD;Maryland;2020;Other;188983
MD;Maryland;2021;Other;192762
MD;Maryland;2022;Other;198106
MD;Maryland;2023;Other;204177
MD;Maryland;2024;Other;211309
MA;Massachusetts;1990;Other;
MA;Massachusetts;1991;Other;
MA;Massachusetts;1992;Other;
MA;Massachusetts;1993;Other;
MA;Massachusetts;1994;Other;
MA;Massachusetts;1995;Other;
MA;Massachusetts;1996;Other;
MA;Massachusetts;1997;Other;
MA;Massachusetts;1998;Other;
MA;Massachusetts;1999;Other;
MA;Massachusetts;2000;Other;71118
MA;Massachusetts;2001;Other;76108
MA;Massachusetts;2002;Other;80764
MA;Massachusetts;2003;Other;85398
MA;Massachusetts;2004;Other;90000
MA;Massachusetts;2005;Other;94810
MA;Massachusetts;2006;Other;100202
MA;Massachusetts;2007;Other;105905
MA;Massachusetts;2008;Other;112109
MA;Massachusetts;2009;Other;118378
MA;Massachusetts;2010;Other;124405
MA;Massachusetts;2011;Other;130718
MA;Massachusetts;2012;Other;136721
MA;Massachusetts;2013;Other;142859
MA;Massachusetts;2014;Other;148761
MA;Massachusetts;2015;Other;154539
MA;Massachusetts;2016;Other;160346
MA;Massachusetts;2017;Other;166550
MA;Massachusetts;2018;Other;172083
MA;Massachusetts;2019;Other;176903
MA;Massachusetts;2020;Other;183367
MA;Massachusetts;2021;Other;188251
MA;Massachusetts;2022;Other;194345
MA;Massachusetts;2023;Other;202472
MA;Massachusetts;2024;Other;212015
MI;Michigan;1990;Other;
MI;Michigan;1991;Other;
MI;Michigan;1992;Other;
MI;Michigan;1993;Other;
MI;Michigan;1994;Other;
MI;Michigan;1995;Other;
MI;Michigan;1996;Other;
MI;Michigan;1997;Other;
MI;Michigan;1998;Other;
MI;Michigan;1999;Other;
MI;Michigan;2000;Other;132233
MI;Michigan;2001;Other;139144
MI;Michigan;2002;Other;146262
MI;Michigan;2003;Other;153448
MI;Michigan;2004;Other;160656
MI;Michigan;2005;Other;167852
MI;Michigan;2006;Other;175156
MI;Michigan;2007;Other;182124
MI;Michigan;2008;Other;189028
MI;Michigan;2009;Other;196612
MI;Michigan;2010;Other;204308
MI;Michigan;2011;Other;209720
MI;Michigan;2012;Other;215304
MI;Michigan;2013;Other;221083
MI;Michigan;2014;Other;226906
MI;Michigan;2015;Other;232516
MI;Michigan;2016;Other;238662
MI;Michigan;2017;Other;244983
MI;Michigan;2018;Other;251378
MI;Michigan;2019;Other;257204
MI;Michigan;2020;Other;266350
MI;Michigan;2021;Other;271657
MI;Michigan;2022;Other;278098
MI;Michigan;2023;Other;285209
MI;Michigan;2024;Other;293134
MN;Minnesota;1990;Other;
MN;Minnesota;1991;Other;
MN;Minnesota;1992;Other;
MN;Minnesota;1993;Other;
MN;Minnesota;1994;Other;
MN;Minnesota;1995;Other;
MN;Minnesota;1996;Other;
MN;Minnesota;1997;Other;
MN;Minnesota;1998;Other;
MN;Minnesota;1999;Other;
MN;Minnesota;2000;Other;62335
MN;Minnesota;2001;Other;66451
MN;Minnesota;2002;Other;70634
MN;Minnesota;2003;Other;74904
MN;Minnesota;2004;Other;79473
MN;Minnesota;2005;Other;84243
MN;Minnesota;2006;Other;89468
MN;Minnesota;2007;Other;95151
MN;Minnesota;2008;Other;101166
MN;Minnesota;2009;Other;107037
MN;Minnesota;2010;Other;112385
MN;Minnesota;2011;Other;116385
MN;Minnesota;2012;Other;119850
MN;Minnesota;2013;Other;123847
MN;Minnesota;2014;Other;127963
MN;Minnesota;2015;Other;131894
MN;Minnesota;2016;Other;136010
MN;Minnesota;2017;Other;140418
MN;Minnesota;2018;Other;144609
MN;Minnesota;2019;Other;148555
MN;Minnesota;2020;Other;154349
MN;Minnesota;2021;Other;157507
MN;Minnesota;2022;Other;160606
MN;Minnesota;2023;Other;165113
MN;Minnesota;2024;Other;170170
MS;Mississippi;1990;Other;
MS;Mississippi;1991;Other;
MS;Mississippi;1992;Other;
MS;Mississippi;1993;Other;
MS;Mississippi;1994;Other;
MS;Mississippi;1995;Other;
MS;Mississippi;1996;Other;
MS;Mississippi;1997;Other;
MS;Mississippi;1998;Other;
MS;Mississippi;1999;Other;
MS;Mississippi;2000;Other;15934
MS;Mississippi;2001;Other;17331
MS;Mississippi;2002;Other;18704
MS;Mississippi;2003;Other;20049
MS;Mississippi;2004;Other;21540
MS;Mississippi;2005;Other;23052
MS;Mississippi;2006;Other;24219
MS;Mississippi;2007;Other;25835
MS;Mississippi;2008;Other;27416
MS;Mississippi;2009;Other;28742
MS;Mississippi;2010;Other;30038
MS;Mississippi;2011;Other;31141
MS;Mississippi;2012;Other;32361
MS;Mississippi;2013;Other;33717
MS;Mississippi;2014;Other;34827
MS;Mississippi;2015;Other;35844
MS;Mississippi;2016;Other;36889
MS;Mississippi;2017;Other;38083
MS;Mississippi;2018;Other;38828
MS;Mississippi;2019;Other;39922
MS;Mississippi;2020;Other;41045
MS;Mississippi;2021;Other;42197
MS;Mississippi;2022;Other;43795
MS;Mississippi;2023;Other;45397
MS;Mississippi;2024;Other;46876
MO;Missouri;1990;Other;
MO;Missouri;1991;Other;
MO;Missouri;1992;Other;
MO;Missouri;1993;Other;
MO;Missouri;1994;Other;
MO;Missouri;1995;Other;
MO;Missouri;1996;Other;
MO;Missouri;1997;Other;
MO;Missouri;1998;Other;
MO;Missouri;1999;Other;
MO;Missouri;2000;Other;65861
MO;Missouri;2001;Other;69889
MO;Missouri;2002;Other;73993
MO;Missouri;2003;Other;78040
MO;Missouri;2004;Other;82349
MO;Missouri;2005;Other;87297
MO;Missouri;2006;Other;92235
MO;Missouri;2007;Other;97534
MO;Missouri;2008;Other;102600
MO;Missouri;2009;Other;108378
MO;Missouri;2010;Other;113169
MO;Missouri;2011;Other;116569
MO;Missouri;2012;Other;120156
MO;Missouri;2013;Other;124273
MO;Missouri;2014;Other;128359
MO;Missouri;2015;Other;132596
MO;Missouri;2016;Other;136646
MO;Missouri;2017;Other;140893
MO;Missouri;2018;Other;144992
MO;Missouri;2019;Other;148676
MO;Missouri;2020;Other;154613
MO;Missouri;2021;Other;159946
MO;Missouri;2022;Other;164220
MO;Missouri;2023;Other;169753
MO;Missouri;2024;Other;175329
MT;Montana;1990;Other;
MT;Montana;1991;Other;
MT;Montana;1992;Other;
MT;Montana;1993;Other;
MT;Montana;1994;Other;
MT;Montana;1995;Other;
MT;Montana;1996;Other;
MT;Montana;1997;Other;
MT;Montana;1998;Other;
MT;Montana;1999;Other;
MT;Montana;2000;Other;13618
MT;Montana;2001;Other;14463
MT;Montana;2002;Other;15210
MT;Montana;2003;Other;16087
MT;Montana;2004;Other;16888
MT;Montana;2005;Other;17906
MT;Montana;2006;Other;18931
MT;Montana;2007;Other;20023
MT;Montana;2008;Other;21053
MT;Montana;2009;Other;22175
MT;Montana;2010;Other;23175
MT;Montana;2011;Other;23791
MT;Montana;2012;Other;24402
MT;Montana;2013;Other;25249
MT;Montana;2014;Other;26045
MT;Montana;2015;Other;26736
MT;Montana;2016;Other;27599
MT;Montana;2017;Other;28689
MT;Montana;2018;Other;29296
MT;Montana;2019;Other;30270
MT;Montana;2020;Other;31551
MT;Montana;2021;Other;32676
MT;Montana;2022;Other;33789
MT;Montana;2023;Other;34661
MT;Montana;2024;Other;35704
NE;Nebraska;1990;Other;
NE;Nebraska;1991;Other;
NE;Nebraska;1992;Other;
NE;Nebraska;1993;Other;
NE;Nebraska;1994;Other;
NE;Nebraska;1995;Other;
NE;Nebraska;1996;Other;
NE;Nebraska;1997;Other;
NE;Nebraska;1998;Other;
NE;Nebraska;1999;Other;
NE;Nebraska;2000;Other;16673
NE;Nebraska;2001;Other;18043
NE;Nebraska;2002;Other;19322
NE;Nebraska;2003;Other;20754
NE;Nebraska;2004;Other;22304
NE;Nebraska;2005;Other;23783
NE;Nebraska;2006;Other;25491
NE;Nebraska;2007;Other;27199
NE;Nebraska;2008;Other;28954
NE;Nebraska;2009;Other;30919
NE;Nebraska;2010;Other;32609
NE;Nebraska;2011;Other;33829
NE;Nebraska;2012;Other;34952
NE;Nebraska;2013;Other;36262
NE;Nebraska;2014;Other;37823
NE;Nebraska;2015;Other;39232
NE;Nebraska;2016;Other;40685
NE;Nebraska;2017;Other;42121
NE;Nebraska;2018;Other;43683
NE;Nebraska;2019;Other;44977
NE;Nebraska;2020;Other;46788
NE;Nebraska;2021;Other;48275
NE;Nebraska;2022;Other;50005
NE;Nebraska;2023;Other;52268
NE;Nebraska;2024;Other;54516
NV;Nevada;1990;Other;
NV;Nevada;1991;Other;
NV;Nevada;1992;Other;
NV;Nevada;1993;Other;
NV;Nevada;1994;Other;
NV;Nevada;1995;Other;
NV;Nevada;1996;Other;
NV;Nevada;1997;Other;
NV;Nevada;1998;Other;
NV;Nevada;1999;Other;
NV;Nevada;2000;Other;45601
NV;Nevada;2001;Other;50224
NV;Nevada;2002;Other;54751
NV;Nevada;2003;Other;59567
NV;Nevada;2004;Other;65140
NV;Nevada;2005;Other;71002
NV;Nevada;2006;Other;76956
NV;Nevada;2007;Other;83129
NV;Nevada;2008;Other;88580
NV;Nevada;2009;Other;93533
NV;Nevada;2010;Other;97725
NV;Nevada;2011;Other;100630
NV;Nevada;2012;Other;104789
NV;Nevada;2013;Other;109046
NV;Nevada;2014;Other;114042
NV;Nevada;2015;Other;119534
NV;Nevada;2016;Other;125517
NV;Nevada;2017;Other;131772
NV;Nevada;2018;Other;138081
NV;Nevada;2019;Other;145008
NV;Nevada;2020;Other;150117
NV;Nevada;2021;Other;155462
NV;Nevada;2022;Other;160838
NV;Nevada;2023;Other;166062
NV;Nevada;2024;Other;171640
NH;New Hampshire;1990;Other;
NH;New Hampshire;1991;Other;
NH;New Hampshire;1992;Other;
NH;New Hampshire;1993;Other;
NH;New Hampshire;1994;Other;
NH;New Hampshire;1995;Other;
NH;New Hampshire;1996;Other;
NH;New Hampshire;1997;Other;
NH;New Hampshire;1998;Other;
NH;New Hampshire;1999;Other;
NH;New Hampshire;2000;Other;10229
NH;New Hampshire;2001;Other;11094
NH;New Hampshire;2002;Other;12052
NH;New Hampshire;2003;Other;12875
NH;New Hampshire;2004;Other;13695
NH;New Hampshire;2005;Other;14559
NH;New Hampshire;2006;Other;15581
NH;New Hampshire;2007;Other;16386
NH;New Hampshire;2008;Other;17380
NH;New Hampshire;2009;Other;18184
NH;New Hampshire;2010;Other;18898
NH;New Hampshire;2011;Other;19382
NH;New Hampshire;2012;Other;19898
NH;New Hampshire;2013;Other;20389
NH;New Hampshire;2014;Other;20957
NH;New Hampshire;2015;Other;21520
NH;New Hampshire;2016;Other;22265
NH;New Hampshire;2017;Other;22926
NH;New Hampshire;2018;Other;23451
NH;New Hampshire;2019;Other;24034
NH;New Hampshire;2020;Other;24741
NH;New Hampshire;2021;Other;25449
NH;New Hampshire;2022;Other;26119
NH;New Hampshire;2023;Other;26841
NH;New Hampshire;2024;Other;27650
NJ;New Jersey;1990;Other;
NJ;New Jersey;1991;Other;
NJ;New Jersey;1992;Other;
NJ;New Jersey;1993;Other;
NJ;New Jersey;1994;Other;
NJ;New Jersey;1995;Other;
NJ;New Jersey;1996;Other;
NJ;New Jersey;1997;Other;
NJ;New Jersey;1998;Other;
NJ;New Jersey;1999;Other;
NJ;New Jersey;2000;Other;91736
NJ;New Jersey;2001;Other;98270
NJ;New Jersey;2002;Other;104756
NJ;New Jersey;2003;Other;111215
NJ;New Jersey;2004;Other;117843
NJ;New Jersey;2005;Other;124267
NJ;New Jersey;2006;Other;131077
NJ;New Jersey;2007;Other;138179
NJ;New Jersey;2008;Other;145675
NJ;New Jersey;2009;Other;153477
NJ;New Jersey;2010;Other;160941
NJ;New Jersey;2011;Other;166491
NJ;New Jersey;2012;Other;171554
NJ;New Jersey;2013;Other;176284
NJ;New Jersey;2014;Other;181297
NJ;New Jersey;2015;Other;186049
NJ;New Jersey;2016;Other;190183
NJ;New Jersey;2017;Other;194756
NJ;New Jersey;2018;Other;199569
NJ;New Jersey;2019;Other;203452
NJ;New Jersey;2020;Other;216094
NJ;New Jersey;2021;Other;220577
NJ;New Jersey;2022;Other;227179
NJ;New Jersey;2023;Other;236476
NJ;New Jersey;2024;Other;246639
NM;New Mexico;1990;Other;
NM;New Mexico;1991;Other;
NM;New Mexico;1992;Other;
NM;New Mexico;1993;Other;
NM;New Mexico;1994;Other;
NM;New Mexico;1995;Other;
NM;New Mexico;1996;Other;
NM;New Mexico;1997;Other;
NM;New Mexico;1998;Other;
NM;New Mexico;1999;Other;
NM;New Mexico;2000;Other;25659
NM;New Mexico;2001;Other;27154
NM;New Mexico;2002;Other;28994
NM;New Mexico;2003;Other;30823
NM;New Mexico;2004;Other;32721
NM;New Mexico;2005;Other;34935
NM;New Mexico;2006;Other;37035
NM;New Mexico;2007;Other;39201
NM;New Mexico;2008;Other;41452
NM;New Mexico;2009;Other;44026
NM;New Mexico;2010;Other;46326
NM;New Mexico;2011;Other;47685
NM;New Mexico;2012;Other;48748
NM;New Mexico;2013;Other;49893
NM;New Mexico;2014;Other;50677
NM;New Mexico;2015;Other;51350
NM;New Mexico;2016;Other;52322
NM;New Mexico;2017;Other;53333
NM;New Mexico;2018;Other;54103
NM;New Mexico;2019;Other;55458
NM;New Mexico;2020;Other;57054
NM;New Mexico;2021;Other;58024
NM;New Mexico;2022;Other;58997
NM;New Mexico;2023;Other;60021
NM;New Mexico;2024;Other;61323
NY;New York;1990;Other;
NY;New York;1991;Other;
NY;New York;1992;Other;
NY;New York;1993;Other;
NY;New York;1994;Other;
NY;New York;1995;Other;
NY;New York;1996;Other;
NY;New York;1997;Other;
NY;New York;1998;Other;
NY;New York;1999;Other;
NY;New York;2000;Other;250175
NY;New York;2001;Other;264516
NY;New York;2002;Other;279109
NY;New York;2003;Other;293969
NY;New York;2004;Other;308018
NY;New York;2005;Other;322142
NY;New York;2006;Other;337242
NY;New York;2007;Other;354853
NY;New York;2008;Other;374476
NY;New York;2009;Other;394730
NY;New York;2010;Other;412926
NY;New York;2011;Other;426640
NY;New York;2012;Other;439407
NY;New York;2013;Other;452092
NY;New York;2014;Other;464216
NY;New York;2015;Other;476355
NY;New York;2016;Other;487481
NY;New York;2017;Other;497209
NY;New York;2018;Other;507095
NY;New York;2019;Other;515720
NY;New York;2020;Other;545092
NY;New York;2021;Other;548503
NY;New York;2022;Other;555850
NY;New York;2023;Other;568384
NY;New York;2024;Other;583988
NC;North Carolina;1990;Other;
NC;North Carolina;1991;Other;
NC;North Carolina;1992;Other;
NC;North Carolina;1993;Other;
NC;North Carolina;1994;Other;
NC;North Carolina;1995;Other;
NC;North Carolina;1996;Other;
NC;North Carolina;1997;Other;
NC;North Carolina;1998;Other;
NC;North Carolina;1999;Other;
NC;North Carolina;2000;Other;71588
NC;North Carolina;2001;Other;79998
NC;North Carolina;2002;Other;88549
NC;North Carolina;2003;Other;96875
NC;North Carolina;2004;Other;106541
NC;North Carolina;2005;Other;116716
NC;North Carolina;2006;Other;128244
NC;North Carolina;2007;Other;140908
NC;North Carolina;2008;Other;154014
NC;North Carolina;2009;Other;166451
NC;North Carolina;2010;Other;177176
NC;North Carolina;2011;Other;184177
NC;North Carolina;2012;Other;191356
NC;North Carolina;2013;Other;198571
NC;North Carolina;2014;Other;205603
NC;North Carolina;2015;Other;213390
NC;North Carolina;2016;Other;222107
NC;North Carolina;2017;Other;230952
NC;North Carolina;2018;Other;240117
NC;North Carolina;2019;Other;248871
NC;North Carolina;2020;Other;256952
NC;North Carolina;2021;Other;267660
NC;North Carolina;2022;Other;279247
NC;North Carolina;2023;Other;291573
NC;North Carolina;2024;Other;303793
ND;North Dakota;1990;Other;
ND;North Dakota;1991;Other;
ND;North Dakota;1992;Other;
ND;North Dakota;1993;Other;
ND;North Dakota;1994;Other;
ND;North Dakota;1995;Other;
ND;North Dakota;1996;Other;
ND;North Dakota;1997;Other;
ND;North Dakota;1998;Other;
ND;North Dakota;1999;Other;
ND;North Dakota;2000;Other;6022
ND;North Dakota;2001;Other;6389
ND;North Dakota;2002;Other;6760
ND;North Dakota;2003;Other;7294
ND;North Dakota;2004;Other;7789
ND;North Dakota;2005;Other;8301
ND;North Dakota;2006;Other;8761
ND;North Dakota;2007;Other;9147
ND;North Dakota;2008;Other;9807
ND;North Dakota;2009;Other;10390
ND;North Dakota;2010;Other;10984
ND;North Dakota;2011;Other;11529
ND;North Dakota;2012;Other;12253
ND;North Dakota;2013;Other;13292
ND;North Dakota;2014;Other;14208
ND;North Dakota;2015;Other;15121
ND;North Dakota;2016;Other;15688
ND;North Dakota;2017;Other;16118
ND;North Dakota;2018;Other;16728
ND;North Dakota;2019;Other;17630
ND;North Dakota;2020;Other;18300
ND;North Dakota;2021;Other;18807
ND;North Dakota;2022;Other;19729
ND;North Dakota;2023;Other;20712
ND;North Dakota;2024;Other;21534
OH;Ohio;1990;Other;
OH;Ohio;1991;Other;
OH;Ohio;1992;Other;
OH;Ohio;1993;Other;
OH;Ohio;1994;Other;
OH;Ohio;1995;Other;
OH;Ohio;1996;Other;
OH;Ohio;1997;Other;
OH;Ohio;1998;Other;
OH;Ohio;1999;Other;
OH;Ohio;2000;Other;123732
OH;Ohio;2001;Other;131516
OH;Ohio;2002;Other;139130
OH;Ohio;2003;Other;147469
OH;Ohio;2004;Other;156051
OH;Ohio;2005;Other;165047
OH;Ohio;2006;Other;174171
OH;Ohio;2007;Other;184322
OH;Ohio;2008;Other;194919
OH;Ohio;2009;Other;205543
OH;Ohio;2010;Other;215057
OH;Ohio;2011;Other;221986
OH;Ohio;2012;Other;228469
OH;Ohio;2013;Other;236374
OH;Ohio;2014;Other;244120
OH;Ohio;2015;Other;251786
OH;Ohio;2016;Other;259520
OH;Ohio;2017;Other;267521
OH;Ohio;2018;Other;275801
OH;Ohio;2019;Other;284061
OH;Ohio;2020;Other;296114
OH;Ohio;2021;Other;304690
OH;Ohio;2022;Other;314101
OH;Ohio;2023;Other;325149
OH;Ohio;2024;Other;336337
OK;Oklahoma;1990;Other;
OK;Oklahoma;1991;Other;
OK;Oklahoma;1992;Other;
OK;Oklahoma;1993;Other;
OK;Oklahoma;1994;Other;
OK;Oklahoma;1995;Other;
OK;Oklahoma;1996;Other;
OK;Oklahoma;1997;Other;
OK;Oklahoma;1998;Other;
OK;Oklahoma;1999;Other;
OK;Oklahoma;2000;Other;140745
OK;Oklahoma;2001;Other;145314
OK;Oklahoma;2002;Other;150474
OK;Oklahoma;2003;Other;155974
OK;Oklahoma;2004;Other;162003
OK;Oklahoma;2005;Other;168108
OK;Oklahoma;2006;Other;175252
OK;Oklahoma;2007;Other;182569
OK;Oklahoma;2008;Other;190370
OK;Oklahoma;2009;Other;199435
OK;Oklahoma;2010;Other;208827
OK;Oklahoma;2011;Other;213728
OK;Oklahoma;2012;Other;217940
OK;Oklahoma;2013;Other;222556
OK;Oklahoma;2014;Other;227373
OK;Oklahoma;2015;Other;232667
OK;Oklahoma;2016;Other;236992
OK;Oklahoma;2017;Other;240617
OK;Oklahoma;2018;Other;244446
OK;Oklahoma;2019;Other;249882
OK;Oklahoma;2020;Other;255880
OK;Oklahoma;2021;Other;261651
OK;Oklahoma;2022;Other;268072
OK;Oklahoma;2023;Other;274951
OK;Oklahoma;2024;Other;281207
OR;Oregon;1990;Other;
OR;Oregon;1991;Other;
OR;Oregon;1992;Other;
OR;Oregon;1993;Other;
OR;Oregon;1994;Other;
OR;Oregon;1995;Other;
OR;Oregon;1996;Other;
OR;Oregon;1997;Other;
OR;Oregon;1998;Other;
OR;Oregon;1999;Other;
OR;Oregon;2000;Other;76561
OR;Oregon;2001;Other;80782
OR;Oregon;2002;Other;85349
OR;Oregon;2003;Other;89690
OR;Oregon;2004;Other;93745
OR;Oregon;2005;Other;98856
OR;Oregon;2006;Other;104604
OR;Oregon;2007;Other;110293
OR;Oregon;2008;Other;115959
OR;Oregon;2009;Other;122174
OR;Oregon;2010;Other;127894
OR;Oregon;2011;Other;131406
OR;Oregon;2012;Other;134932
