StateCode;State;Year;Race;Population
AK;Alaska;2019;Not Hispanic;679981.0
AK;Alaska;2020;Not Hispanic;682495.0
AK;Alaska;2021;Not Hispanic;682260.0
AK;Alaska;2022;Not Hispanic;680933.0
AK;Alaska;2023;Not Hispanic;681315.0
AK;Alaska;2024;Not Hispanic;682907.0
AZ;Arizona;1990;Not Hispanic;2986437.0
AZ;Arizona;1991;Not Hispanic;3050730.0
AZ;Arizona;1992;Not Hispanic;3128225.0
AZ;Arizona;1993;Not Hispanic;3222568.0
AZ;Arizona;1994;Not Hispanic;3345519.0
AZ;Arizona;1995;Not Hispanic;3467336.0
AZ;Arizona;1996;Not Hispanic;3558898.0
AZ;Arizona;1997;Not Hispanic;3645225.0
AZ;Arizona;1998;Not Hispanic;3720580.0
AZ;Arizona;1999;Not Hispanic;3788107.0
AZ;Arizona;2000;Not Hispanic;3851197.0
AZ;Arizona;2001;Not Hispanic;3906561.0
AZ;Arizona;2002;Not Hispanic;3969818.0
AZ;Arizona;2003;Not Hispanic;4029456.0
AZ;Arizona;2004;Not Hispanic;4111398.0
AZ;Arizona;2005;Not Hispanic;4220738.0
AZ;Arizona;2006;Not Hispanic;4327178.0
AZ;Arizona;2007;Not Hispanic;4394036.0
AZ;Arizona;2008;Not Hispanic;4449496.0
AZ;Arizona;2009;Not Hispanic;4476334.0
AZ;Arizona;2010;Not Hispanic;4503974.0
AZ;Arizona;2011;Not Hispanic;4537396.0
AZ;Arizona;2012;Not Hispanic;4582020.0
AZ;Arizona;2013;Not Hispanic;4621631.0
AZ;Arizona;2014;Not Hispanic;4674578.0
AZ;Arizona;2015;Not Hispanic;4725109.0
AZ;Arizona;2016;Not Hispanic;4787616.0
AZ;Arizona;2017;Not Hispanic;4840768.0
AZ;Arizona;2018;Not Hispanic;4905324.0
AZ;Arizona;2019;Not Hispanic;4978686.0
AZ;Arizona;2020;Not Hispanic;4980390.0
AZ;Arizona;2021;Not Hispanic;5022816.0
AZ;Arizona;2022;Not Hispanic;5070468.0
AZ;Arizona;2023;Not Hispanic;5104762.0
AZ;Arizona;2024;Not Hispanic;5146721.0
AR;Arkansas;1990;Not Hispanic;2337378.0
AR;Arkansas;1991;Not Hispanic;2362077.0
AR;Arkansas;1992;Not Hispanic;2392855.0
AR;Arkansas;1993;Not Hispanic;2429502.0
AR;Arkansas;1994;Not Hispanic;2462673.0
AR;Arkansas;1995;Not Hispanic;2496661.0
AR;Arkansas;1996;Not Hispanic;2523428.0
AR;Arkansas;1997;Not Hispanic;2545260.0
AR;Arkansas;1998;Not Hispanic;2561478.0
AR;Arkansas;1999;Not Hispanic;2577233.0
AR;Arkansas;2000;Not Hispanic;2590784.0
AR;Arkansas;2001;Not Hispanic;2595045.0
AR;Arkansas;2002;Not Hispanic;2600233.0
AR;Arkansas;2003;Not Hispanic;2609192.0
AR;Arkansas;2004;Not Hispanic;2624583.0
AR;Arkansas;2005;Not Hispanic;2643949.0
AR;Arkansas;2006;Not Hispanic;2672178.0
AR;Arkansas;2007;Not Hispanic;2688253.0
AR;Arkansas;2008;Not Hispanic;2704323.0
AR;Arkansas;2009;Not Hispanic;2717804.0
AR;Arkansas;2010;Not Hispanic;2734546.0
AR;Arkansas;2011;Not Hispanic;2747634.0
AR;Arkansas;2012;Not Hispanic;2754116.0
AR;Arkansas;2013;Not Hispanic;2757043.0
AR;Arkansas;2014;Not Hispanic;2761081.0
AR;Arkansas;2015;Not Hispanic;2766936.0
AR;Arkansas;2016;Not Hispanic;2773431.0
AR;Arkansas;2017;Not Hispanic;2778777.0
AR;Arkansas;2018;Not Hispanic;2781529.0
AR;Arkansas;2019;Not Hispanic;2784446.0
AR;Arkansas;2020;Not Hispanic;2756573.0
AR;Arkansas;2021;Not Hispanic;2761462.0
AR;Arkansas;2022;Not Hispanic;2771372.0
AR;Arkansas;2023;Not Hispanic;2783654.0
AR;Arkansas;2024;Not Hispanic;2792779.0
CA;California;1990;Not Hispanic;22179908.0
CA;California;1991;Not Hispanic;22378493.0
CA;California;1992;Not Hispanic;22553148.0
CA;California;1993;Not Hispanic;22523307.0
CA;California;1994;Not Hispanic;22431362.0
CA;California;1995;Not Hispanic;22380327.0
CA;California;1996;Not Hispanic;22401831.0
CA;California;1997;Not Hispanic;22527535.0
CA;California;1998;Not Hispanic;22668743.0
CA;California;1999;Not Hispanic;22816598.0
CA;California;2000;Not Hispanic;22933424.0
CA;California;2001;Not Hispanic;23095496.0
CA;California;2002;Not Hispanic;23166048.0
CA;California;2003;Not Hispanic;23223144.0
CA;California;2004;Not Hispanic;23239009.0
CA;California;2005;Not Hispanic;23208112.0
CA;California;2006;Not Hispanic;23145097.0
CA;California;2007;Not Hispanic;23114006.0
CA;California;2008;Not Hispanic;23156344.0
CA;California;2009;Not Hispanic;23201362.0
CA;California;2010;Not Hispanic;23258589.0
CA;California;2011;Not Hispanic;23369690.0
CA;California;2012;Not Hispanic;23495176.0
CA;California;2013;Not Hispanic;23624361.0
CA;California;2014;Not Hispanic;23774783.0
CA;California;2015;Not Hispanic;23916520.0
CA;California;2016;Not Hispanic;23997187.0
CA;California;2017;Not Hispanic;24045863.0
CA;California;2018;Not Hispanic;24034728.0
CA;California;2019;Not Hispanic;23949466.0
CA;California;2020;Not Hispanic;23923680.0
CA;California;2021;Not Hispanic;23522624.0
CA;California;2022;Not Hispanic;23411961.0
CA;California;2023;Not Hispanic;23321770.0
CA;California;2024;Not Hispanic;23362048.0
CO;Colorado;1990;Not Hispanic;2878047.0
CO;Colorado;1991;Not Hispanic;2938804.0
CO;Colorado;1992;Not Hispanic;3024323.0
CO;Colorado;1993;Not Hispanic;3113759.0
CO;Colorado;1994;Not Hispanic;3197542.0
CO;Colorado;1995;Not Hispanic;3270666.0
CO;Colorado;1996;Not Hispanic;3332937.0
CO;Colorado;1997;Not Hispanic;3395857.0
CO;Colorado;1998;Not Hispanic;3457672.0
CO;Colorado;1999;Not Hispanic;3523994.0
CO;Colorado;2000;Not Hispanic;3581629.0
CO;Colorado;2001;Not Hispanic;3642418.0
CO;Colorado;2002;Not Hispanic;3673383.0
CO;Colorado;2003;Not Hispanic;3686392.0
CO;Colorado;2004;Not Hispanic;3710269.0
CO;Colorado;2005;Not Hispanic;3739469.0
CO;Colorado;2006;Not Hispanic;3797117.0
CO;Colorado;2007;Not Hispanic;3849687.0
CO;Colorado;2008;Not Hispanic;3904831.0
CO;Colorado;2009;Not Hispanic;3956704.0
CO;Colorado;2010;Not Hispanic;4002968.0
CO;Colorado;2011;Not Hispanic;4052272.0
CO;Colorado;2012;Not Hispanic;4105216.0
CO;Colorado;2013;Not Hispanic;4162064.0
CO;Colorado;2014;Not Hispanic;4221260.0
CO;Colorado;2015;Not Hispanic;4296042.0
CO;Colorado;2016;Not Hispanic;4360955.0
CO;Colorado;2017;Not Hispanic;4410245.0
CO;Colorado;2018;Not Hispanic;4463014.0
CO;Colorado;2019;Not Hispanic;4503436.0
CO;Colorado;2020;Not Hispanic;4518529.0
CO;Colorado;2021;Not Hispanic;4524555.0
CO;Colorado;2022;Not Hispanic;4535005.0
CO;Colorado;2023;Not Hispanic;4553570.0
CO;Colorado;2024;Not Hispanic;4574554.0
CT;Connecticut;1990;Not Hispanic;3077161.0
CT;Connecticut;1991;Not Hispanic;3078074.0
CT;Connecticut;1992;Not Hispanic;3068159.0
CT;Connecticut;1993;Not Hispanic;3066721.0
CT;Connecticut;1994;Not Hispanic;3064873.0
CT;Connecticut;1995;Not Hispanic;3063796.0
CT;Connecticut;1996;Not Hispanic;3064805.0
CT;Connecticut;1997;Not Hispanic;3065555.0
CT;Connecticut;1998;Not Hispanic;3070397.0
CT;Connecticut;1999;Not Hispanic;3077852.0
CT;Connecticut;2000;Not Hispanic;3087925.0
CT;Connecticut;2001;Not Hispanic;3094716.0
CT;Connecticut;2002;Not Hispanic;3105032.0
CT;Connecticut;2003;Not Hispanic;3115034.0
CT;Connecticut;2004;Not Hispanic;3113182.0
CT;Connecticut;2005;Not Hispanic;3110633.0
CT;Connecticut;2006;Not Hispanic;3104593.0
CT;Connecticut;2007;Not Hispanic;3097942.0
CT;Connecticut;2008;Not Hispanic;3098803.0
CT;Connecticut;2009;Not Hispanic;3096321.0
CT;Connecticut;2010;Not Hispanic;3096772.0
CT;Connecticut;2011;Not Hispanic;3091815.0
CT;Connecticut;2012;Not Hispanic;3084216.0
CT;Connecticut;2013;Not Hispanic;3072002.0
CT;Connecticut;2014;Not Hispanic;3059696.0
CT;Connecticut;2015;Not Hispanic;3041630.0
CT;Connecticut;2016;Not Hispanic;3021143.0
CT;Connecticut;2017;Not Hispanic;3002274.0
CT;Connecticut;2018;Not Hispanic;2984233.0
CT;Connecticut;2019;Not Hispanic;2964941.0
CT;Connecticut;2020;Not Hispanic;2956312.0
CT;Connecticut;2021;Not Hispanic;2966663.0
CT;Connecticut;2022;Not Hispanic;2957829.0
CT;Connecticut;2023;Not Hispanic;2960917.0
CT;Connecticut;2024;Not Hispanic;2968263.0
DE;Delaware;1990;Not Hispanic;653536.0
DE;Delaware;1991;Not Hispanic;665805.0
DE;Delaware;1992;Not Hispanic;676539.0
DE;Delaware;1993;Not Hispanic;686411.0
DE;Delaware;1994;Not Hispanic;695545.0
DE;Delaware;1995;Not Hispanic;705598.0
DE;Delaware;1996;Not Hispanic;714638.0
DE;Delaware;1997;Not Hispanic;722712.0
DE;Delaware;1998;Not Hispanic;731821.0
DE;Delaware;1999;Not Hispanic;740173.0
DE;Delaware;2000;Not Hispanic;748539.0
DE;Delaware;2001;Not Hispanic;754791.0
DE;Delaware;2002;Not Hispanic;761982.0
DE;Delaware;2003;Not Hispanic;770404.0
DE;Delaware;2004;Not Hispanic;779529.0
DE;Delaware;2005;Not Hispanic;789775.0
DE;Delaware;2006;Not Hispanic;799790.0
DE;Delaware;2007;Not Hispanic;808600.0
DE;Delaware;2008;Not Hispanic;817149.0
DE;Delaware;2009;Not Hispanic;820915.0
DE;Delaware;2010;Not Hispanic;825912.0
DE;Delaware;2011;Not Hispanic;831619.0
DE;Delaware;2012;Not Hispanic;837619.0
DE;Delaware;2013;Not Hispanic;844542.0
DE;Delaware;2014;Not Hispanic;851695.0
DE;Delaware;2015;Not Hispanic;858587.0
DE;Delaware;2016;Not Hispanic;864431.0
DE;Delaware;2017;Not Hispanic;869393.0
DE;Delaware;2018;Not Hispanic;875578.0
DE;Delaware;2019;Not Hispanic;882514.0
DE;Delaware;2020;Not Hispanic;887164.0
DE;Delaware;2021;Not Hispanic;897410.0
DE;Delaware;2022;Not Hispanic;908797.0
DE;Delaware;2023;Not Hispanic;919304.0
DE;Delaware;2024;Not Hispanic;929104.0
DC;District of Columbia;1990;Not Hispanic;572443.0
DC;District of Columbia;1991;Not Hispanic;566798.0
DC;District of Columbia;1992;Not Hispanic;562077.0
DC;District of Columbia;1993;Not Hispanic;557629.0
DC;District of Columbia;1994;Not Hispanic;549643.0
DC;District of Columbia;1995;Not Hispanic;539742.0
DC;District of Columbia;1996;Not Hispanic;530707.0
DC;District of Columbia;1997;Not Hispanic;525098.0
DC;District of Columbia;1998;Not Hispanic;521734.0
DC;District of Columbia;1999;Not Hispanic;525863.0
DC;District of Columbia;2000;Not Hispanic;526780.0
DC;District of Columbia;2001;Not Hispanic;527687.0
DC;District of Columbia;2002;Not Hispanic;526104.0
DC;District of Columbia;2003;Not Hispanic;520922.0
DC;District of Columbia;2004;Not Hispanic;519511.0
DC;District of Columbia;2005;Not Hispanic;518552.0
DC;District of Columbia;2006;Not Hispanic;522159.0
DC;District of Columbia;2007;Not Hispanic;525422.0
DC;District of Columbia;2008;Not Hispanic;529790.0
DC;District of Columbia;2009;Not Hispanic;538607.0
DC;District of Columbia;2010;Not Hispanic;549454.0
DC;District of Columbia;2011;Not Hispanic;560614.0
DC;District of Columbia;2012;Not Hispanic;572788.0
DC;District of Columbia;2013;Not Hispanic;584981.0
DC;District of Columbia;2014;Not Hispanic;594283.0
DC;District of Columbia;2015;Not Hispanic;604676.0
DC;District of Columbia;2016;Not Hispanic;613167.0
DC;District of Columbia;2017;Not Hispanic;620751.0
DC;District of Columbia;2018;Not Hispanic;625930.0
DC;District of Columbia;2019;Not Hispanic;628415.0
DC;District of Columbia;2020;Not Hispanic;594022.0
DC;District of Columbia;2021;Not Hispanic;592931.0
DC;District of Columbia;2022;Not Hispanic;596530.0
DC;District of Columbia;2023;Not Hispanic;603408.0
DC;District of Columbia;2024;Not Hispanic;613820.0
FL;Florida;1990;Not Hispanic;11436070.0
FL;Florida;1991;Not Hispanic;11690328.0
FL;Florida;1992;Not Hispanic;11893506.0
FL;Florida;1993;Not Hispanic;12085873.0
FL;Florida;1994;Not Hispanic;12298162.0
FL;Florida;1995;Not Hispanic;12480342.0
FL;Florida;1996;Not Hispanic;12668721.0
FL;Florida;1997;Not Hispanic;12882057.0
FL;Florida;1998;Not Hispanic;13065235.0
FL;Florida;1999;Not Hispanic;13199226.0
FL;Florida;2000;Not Hispanic;13330434.0
FL;Florida;2001;Not Hispanic;13495307.0
FL;Florida;2002;Not Hispanic;13675840.0
FL;Florida;2003;Not Hispanic;13843763.0
FL;Florida;2004;Not Hispanic;14084049.0
FL;Florida;2005;Not Hispanic;14317971.0
FL;Florida;2006;Not Hispanic;14453010.0
FL;Florida;2007;Not Hispanic;14495706.0
FL;Florida;2008;Not Hispanic;14518143.0
FL;Florida;2009;Not Hispanic;14528337.0
FL;Florida;2010;Not Hispanic;14595595.0
FL;Florida;2011;Not Hispanic;14686460.0
FL;Florida;2012;Not Hispanic;14808727.0
FL;Florida;2013;Not Hispanic;14919004.0
FL;Florida;2014;Not Hispanic;15074160.0
FL;Florida;2015;Not Hispanic;15267902.0
FL;Florida;2016;Not Hispanic;15482254.0
FL;Florida;2017;Not Hispanic;15645794.0
FL;Florida;2018;Not Hispanic;15758581.0
FL;Florida;2019;Not Hispanic;15870694.0
FL;Florida;2020;Not Hispanic;15877351.0
FL;Florida;2021;Not Hispanic;16012073.0
FL;Florida;2022;Not Hispanic;16286303.0
FL;Florida;2023;Not Hispanic;16509377.0
FL;Florida;2024;Not Hispanic;16664462.0
GA;Georgia;1990;Not Hispanic;6403316.0
GA;Georgia;1991;Not Hispanic;6530043.0
GA;Georgia;1992;Not Hispanic;6677257.0
GA;Georgia;1993;Not Hispanic;6820395.0
GA;Georgia;1994;Not Hispanic;6977338.0
GA;Georgia;1995;Not Hispanic;7117081.0
GA;Georgia;1996;Not Hispanic;7254652.0
GA;Georgia;1997;Not Hispanic;7394930.0
GA;Georgia;1998;Not Hispanic;7533376.0
GA;Georgia;1999;Not Hispanic;7665667.0
GA;Georgia;2000;Not Hispanic;7785727.0
GA;Georgia;2001;Not Hispanic;7892910.0
GA;Georgia;2002;Not Hispanic;7984971.0
GA;Georgia;2003;Not Hispanic;8062660.0
GA;Georgia;2004;Not Hispanic;8166678.0
GA;Georgia;2005;Not Hispanic;8278963.0
GA;Georgia;2006;Not Hispanic;8456150.0
GA;Georgia;2007;Not Hispanic;8598820.0
GA;Georgia;2008;Not Hispanic;8709842.0
GA;Georgia;2009;Not Hispanic;8790441.0
GA;Georgia;2010;Not Hispanic;8855455.0
GA;Georgia;2011;Not Hispanic;8932666.0
GA;Georgia;2012;Not Hispanic;9019633.0
GA;Georgia;2013;Not Hispanic;9081200.0
GA;Georgia;2014;Not Hispanic;9160607.0
GA;Georgia;2015;Not Hispanic;9249289.0
GA;Georgia;2016;Not Hispanic;9345739.0
GA;Georgia;2017;Not Hispanic;9428160.0
GA;Georgia;2018;Not Hispanic;9503486.0
GA;Georgia;2019;Not Hispanic;9585940.0
GA;Georgia;2020;Not Hispanic;9603871.0
GA;Georgia;2021;Not Hispanic;9637824.0
GA;Georgia;2022;Not Hispanic;9731802.0
GA;Georgia;2023;Not Hispanic;9815630.0
GA;Georgia;2024;Not Hispanic;9882479.0
HI;Hawaii;1990;Not Hispanic;1032113.0
HI;Hawaii;1991;Not Hispanic;1052519.0
HI;Hawaii;1992;Not Hispanic;1072416.0
HI;Hawaii;1993;Not Hispanic;1086032.0
HI;Hawaii;1994;Not Hispanic;1100025.0
HI;Hawaii;1995;Not Hispanic;1109231.0
HI;Hawaii;1996;Not Hispanic;1115369.0
HI;Hawaii;1997;Not Hispanic;1121967.0
HI;Hawaii;1998;Not Hispanic;1126017.0
HI;Hawaii;1999;Not Hispanic;1122501.0
HI;Hawaii;2000;Not Hispanic;1125530.0
HI;Hawaii;2001;Not Hispanic;1134502.0
HI;Hawaii;2002;Not Hispanic;1144570.0
HI;Hawaii;2003;Not Hispanic;1153482.0
HI;Hawaii;2004;Not Hispanic;1172183.0
HI;Hawaii;2005;Not Hispanic;1188072.0
HI;Hawaii;2006;Not Hispanic;1201408.0
HI;Hawaii;2007;Not Hispanic;1204528.0
HI;Hawaii;2008;Not Hispanic;1216882.0
HI;Hawaii;2009;Not Hispanic;1227612.0
HI;Hawaii;2010;Not Hispanic;1241849.0
HI;Hawaii;2011;Not Hispanic;1251765.0
HI;Hawaii;2012;Not Hispanic;1261935.0
HI;Hawaii;2013;Not Hispanic;1270181.0
HI;Hawaii;2014;Not Hispanic;1272567.0
HI;Hawaii;2015;Not Hispanic;1276514.0
HI;Hawaii;2016;Not Hispanic;1278924.0
HI;Hawaii;2017;Not Hispanic;1274119.0
HI;Hawaii;2018;Not Hispanic;1269852.0
HI;Hawaii;2019;Not Hispanic;1261570.0
HI;Hawaii;2020;Not Hispanic;1311490.0
HI;Hawaii;2021;Not Hispanic;1305576.0
HI;Hawaii;2022;Not Hispanic;1296657.0
HI;Hawaii;2023;Not Hispanic;1296244.0
HI;Hawaii;2024;Not Hispanic;1298249.0
ID;Idaho;1990;Not Hispanic;959470.0
ID;Idaho;1991;Not Hispanic;984918.0
ID;Idaho;1992;Not Hispanic;1010660.0
ID;Idaho;1993;Not Hispanic;1042973.0
ID;Idaho;1994;Not Hispanic;1074184.0
ID;Idaho;1995;Not Hispanic;1101542.0
ID;Idaho;1996;Not Hispanic;1122547.0
ID;Idaho;1997;Not Hispanic;1142927.0
ID;Idaho;1998;Not Hispanic;1161434.0
ID;Idaho;1999;Not Hispanic;1179416.0
ID;Idaho;2000;Not Hispanic;1196392.0
ID;Idaho;2001;Not Hispanic;1210895.0
ID;Idaho;2002;Not Hispanic;1225534.0
ID;Idaho;2003;Not Hispanic;1242686.0
ID;Idaho;2004;Not Hispanic;1264494.0
ID;Idaho;2005;Not Hispanic;1292896.0
ID;Idaho;2006;Not Hispanic;1323174.0
ID;Idaho;2007;Not Hispanic;1349883.0
ID;Idaho;2008;Not Hispanic;1370464.0
ID;Idaho;2009;Not Hispanic;1383621.0
ID;Idaho;2010;Not Hispanic;1393815.0
ID;Idaho;2011;Not Hispanic;1402965.0
ID;Idaho;2012;Not Hispanic;1410217.0
ID;Idaho;2013;Not Hispanic;1420672.0
ID;Idaho;2014;Not Hispanic;1435950.0
ID;Idaho;2015;Not Hispanic;1450782.0
ID;Idaho;2016;Not Hispanic;1475237.0
ID;Idaho;2017;Not Hispanic;1503753.0
ID;Idaho;2018;Not Hispanic;1529487.0
ID;Idaho;2019;Not Hispanic;1558871.0
ID;Idaho;2020;Not Hispanic;1607934.0
ID;Idaho;2021;Not Hispanic;1651618.0
ID;Idaho;2022;Not Hispanic;1680046.0
ID;Idaho;2023;Not Hispanic;1696573.0
ID;Idaho;2024;Not Hispanic;1715426.0
IL;Illinois;1990;Not Hispanic;10541612.0
IL;Illinois;1991;Not Hispanic;10612317.0
IL;Illinois;1992;Not Hispanic;10686903.0
IL;Illinois;1993;Not Hispanic;10747243.0
IL;Illinois;1994;Not Hispanic;10790698.0
IL;Illinois;1995;Not Hispanic;10825781.0
IL;Illinois;1996;Not Hispanic;10852501.0
IL;Illinois;1997;Not Hispanic;10867646.0
IL;Illinois;1998;Not Hispanic;10879434.0
IL;Illinois;1999;Not Hispanic;10890958.0
IL;Illinois;2000;Not Hispanic;10889996.0
IL;Illinois;2001;Not Hispanic;10886912.0
IL;Illinois;2002;Not Hispanic;10872256.0
IL;Illinois;2003;Not Hispanic;10854083.0
IL;Illinois;2004;Not Hispanic;10842501.0
IL;Illinois;2005;Not Hispanic;10817754.0
IL;Illinois;2006;Not Hispanic;10803728.0
IL;Illinois;2007;Not Hispanic;10806239.0
IL;Illinois;2008;Not Hispanic;10805690.0
IL;Illinois;2009;Not Hispanic;10806223.0
IL;Illinois;2010;Not Hispanic;10806269.0
IL;Illinois;2011;Not Hispanic;10805796.0
IL;Illinois;2012;Not Hispanic;10798376.0
IL;Illinois;2013;Not Hispanic;10790911.0
IL;Illinois;2014;Not Hispanic;10760351.0
IL;Illinois;2015;Not Hispanic;10716285.0
IL;Illinois;2016;Not Hispanic;10660834.0
IL;Illinois;2017;Not Hispanic;10602758.0
IL;Illinois;2018;Not Hispanic;10532060.0
IL;Illinois;2019;Not Hispanic;10460774.0
IL;Illinois;2020;Not Hispanic;10459242.0
IL;Illinois;2021;Not Hispanic;10350371.0
IL;Illinois;2022;Not Hispanic;10250281.0
IL;Illinois;2023;Not Hispanic;10228039.0
IL;Illinois;2024;Not Hispanic;10246068.0
IN;Indiana;1990;Not Hispanic;5459197.0
IN;Indiana;1991;Not Hispanic;5513549.0
IN;Indiana;1992;Not Hispanic;5566120.0
IN;Indiana;1993;Not Hispanic;5623428.0
IN;Indiana;1994;Not Hispanic;5669911.0
IN;Indiana;1995;Not Hispanic;5716519.0
IN;Indiana;1996;Not Hispanic;5758751.0
IN;Indiana;1997;Not Hispanic;5793089.0
IN;Indiana;1998;Not Hispanic;5819872.0
IN;Indiana;1999;Not Hispanic;5847974.0
IN;Indiana;2000;Not Hispanic;5874540.0
IN;Indiana;2001;Not Hispanic;5893291.0
IN;Indiana;2002;Not Hispanic;5906558.0
IN;Indiana;2003;Not Hispanic;5930402.0
IN;Indiana;2004;Not Hispanic;5949791.0
IN;Indiana;2005;Not Hispanic;5975259.0
IN;Indiana;2006;Not Hispanic;6008312.0
IN;Indiana;2007;Not Hispanic;6035946.0
IN;Indiana;2008;Not Hispanic;6063091.0
IN;Indiana;2009;Not Hispanic;6081468.0
IN;Indiana;2010;Not Hispanic;6099116.0
IN;Indiana;2011;Not Hispanic;6117244.0
IN;Indiana;2012;Not Hispanic;6130458.0
IN;Indiana;2013;Not Hispanic;6151527.0
IN;Indiana;2014;Not Hispanic;6167661.0
IN;Indiana;2015;Not Hispanic;6174402.0
IN;Indiana;2016;Not Hispanic;6189082.0
IN;Indiana;2017;Not Hispanic;6200943.0
IN;Indiana;2018;Not Hispanic;6222878.0
IN;Indiana;2019;Not Hispanic;6241323.0
IN;Indiana;2020;Not Hispanic;6234694.0
IN;Indiana;2021;Not Hispanic;6246514.0
IN;Indiana;2022;Not Hispanic;6256221.0
IN;Indiana;2023;Not Hispanic;6271456.0
IN;Indiana;2024;Not Hispanic;6293261.0
IA;Iowa;1990;Not Hispanic;2749095.0
IA;Iowa;1991;Not Hispanic;2762547.0
IA;Iowa;1992;Not Hispanic;2781890.0
IA;Iowa;1993;Not Hispanic;2797262.0
IA;Iowa;1994;Not Hispanic;2807357.0
IA;Iowa;1995;Not Hispanic;2819736.0
IA;Iowa;1996;Not Hispanic;2827232.0
IA;Iowa;1997;Not Hispanic;2833788.0
IA;Iowa;1998;Not Hispanic;2839163.0
IA;Iowa;1999;Not Hispanic;2845649.0
IA;Iowa;2000;Not Hispanic;2845653.0
IA;Iowa;2001;Not Hispanic;2841527.0
IA;Iowa;2002;Not Hispanic;2837448.0
IA;Iowa;2003;Not Hispanic;2838968.0
IA;Iowa;2004;Not Hispanic;2843863.0
IA;Iowa;2005;Not Hispanic;2848038.0
IA;Iowa;2006;Not Hispanic;2858930.0
IA;Iowa;2007;Not Hispanic;2868170.0
IA;Iowa;2008;Not Hispanic;2878915.0
IA;Iowa;2009;Not Hispanic;2886829.0
IA;Iowa;2010;Not Hispanic;2897549.0
IA;Iowa;2011;Not Hispanic;2908410.0
IA;Iowa;2012;Not Hispanic;2914030.0
IA;Iowa;2013;Not Hispanic;2925361.0
IA;Iowa;2014;Not Hispanic;2937353.0
IA;Iowa;2015;Not Hispanic;2943980.0
IA;Iowa;2016;Not Hispanic;2949232.0
IA;Iowa;2017;Not Hispanic;2954491.0
IA;Iowa;2018;Not Hispanic;2955274.0
IA;Iowa;2019;Not Hispanic;2959172.0
IA;Iowa;2020;Not Hispanic;2974098.0
IA;Iowa;2021;Not Hispanic;2975363.0
IA;Iowa;2022;Not Hispanic;2970624.0
IA;Iowa;2023;Not Hispanic;2975657.0
IA;Iowa;2024;Not Hispanic;2986363.0
KS;Kansas;1990;Not Hispanic;2388017.0
KS;Kansas;1991;Not Hispanic;2400212.0
KS;Kansas;1992;Not Hispanic;2426881.0
KS;Kansas;1993;Not Hispanic;2443878.0
KS;Kansas;1994;Not Hispanic;2459840.0
KS;Kansas;1995;Not Hispanic;2471338.0
KS;Kansas;1996;Not Hispanic;2475689.0
KS;Kansas;1997;Not Hispanic;2485270.0
KS;Kansas;1998;Not Hispanic;2498349.0
KS;Kansas;1999;Not Hispanic;2503607.0
KS;Kansas;2000;Not Hispanic;2503048.0
KS;Kansas;2001;Not Hispanic;2501442.0
KS;Kansas;2002;Not Hispanic;2503035.0
KS;Kansas;2003;Not Hispanic;2502650.0
KS;Kansas;2004;Not Hispanic;2504249.0
KS;Kansas;2005;Not Hispanic;2504648.0
KS;Kansas;2006;Not Hispanic;2511304.0
KS;Kansas;2007;Not Hispanic;2520130.0
KS;Kansas;2008;Not Hispanic;2531332.0
KS;Kansas;2009;Not Hispanic;2543151.0
KS;Kansas;2010;Not Hispanic;2556092.0
KS;Kansas;2011;Not Hispanic;2561201.0
KS;Kansas;2012;Not Hispanic;2570190.0
KS;Kansas;2013;Not Hispanic;2572299.0
KS;Kansas;2014;Not Hispanic;2572924.0
KS;Kansas;2015;Not Hispanic;2575253.0
KS;Kansas;2016;Not Hispanic;2571926.0
KS;Kansas;2017;Not Hispanic;2564605.0
KS;Kansas;2018;Not Hispanic;2560705.0
KS;Kansas;2019;Not Hispanic;2555630.0
KS;Kansas;2020;Not Hispanic;2554746.0
KS;Kansas;2021;Not Hispanic;2548596.0
KS;Kansas;2022;Not Hispanic;2541317.0
KS;Kansas;2023;Not Hispanic;2542956.0
KS;Kansas;2024;Not Hispanic;2548157.0
KY;Kentucky;1990;Not Hispanic;3672868.0
KY;Kentucky;1991;Not Hispanic;3700416.0
KY;Kentucky;1992;Not Hispanic;3742350.0
KY;Kentucky;1993;Not Hispanic;3786419.0
KY;Kentucky;1994;Not Hispanic;3821513.0
KY;Kentucky;1995;Not Hispanic;3857615.0
KY;Kentucky;1996;Not Hispanic;3885812.0
KY;Kentucky;1997;Not Hispanic;3914908.0
KY;Kentucky;1998;Not Hispanic;3941844.0
KY;Kentucky;1999;Not Hispanic;3967943.0
KY;Kentucky;2000;Not Hispanic;3988291.0
KY;Kentucky;2001;Not Hispanic;4000972.0
KY;Kentucky;2002;Not Hispanic;4016678.0
KY;Kentucky;2003;Not Hispanic;4037154.0
KY;Kentucky;2004;Not Hispanic;4058894.0
KY;Kentucky;2005;Not Hispanic;4087504.0
KY;Kentucky;2006;Not Hispanic;4117059.0
KY;Kentucky;2007;Not Hispanic;4145753.0
KY;Kentucky;2008;Not Hispanic;4171516.0
KY;Kentucky;2009;Not Hispanic;4190350.0
KY;Kentucky;2010;Not Hispanic;4214282.0
KY;Kentucky;2011;Not Hispanic;4232727.0
KY;Kentucky;2012;Not Hispanic;4245058.0
KY;Kentucky;2013;Not Hispanic;4259176.0
KY;Kentucky;2014;Not Hispanic;4266738.0
KY;Kentucky;2015;Not Hispanic;4275413.0
KY;Kentucky;2016;Not Hispanic;4281840.0
